"Disease1","Disease1_key","Disease1_name","Disease2","Disease2_key","Disease2_name","TestValue","ExpectedValue","Variance","PValue","AdjustedPValue"
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1616","1616","Gastrointestinal parasites",12,11.8459336098813,11.8023792130111,0.482115053825264,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1617","1617","Giardia",45,48.5189989779656,47.8264373941775,0.694569404210263,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1619","1619","Heartworm infection",2,6.84564845367798,6.81592811610861,0.968276702330727,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1622","1622","Hookworms",15,17.5999045464288,17.5019947135952,0.732851708604941,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1630","1630","Parvovirus",7,5.16730723819033,5.15689787215191,0.209821537775391,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1634","1634","Roundworms",16,18.2625703972231,18.1621481243856,0.702258404603759,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1637","1637","Tapeworms",18,13.7803592934449,13.7168150594171,0.127283153656303,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1698","1698","Other infectious disease",7,5.47572665586932,5.46606307040206,0.2572112684664,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1701","1701","Chocolate",9,13.1125864602333,13.0583236400571,0.872455659784056,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1703","1703","Grapes or raisins",5,7.01485094142327,6.99929426305772,0.776844781569405,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1704","1704","Ingestion of human medications",12,8.48089845999804,8.45940975751741,0.113152063576141,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1798","1798","Other ToxinConsumption",8,9.54545307514821,9.51387204716916,0.691830450906982,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1801","1801","Dog bite",32,29.4331219563437,29.1598319439496,0.31726906404511,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1805","1805","Fractured bone (other bone in limb)",2,6.79583255721487,6.78112574975254,0.967238685605507,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1812","1812","Laceration",12,13.287560198088,13.2272685927564,0.63833947571786,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1813","1813","Penetrating wound (such as a stick)",8,5.73817068934386,5.72711798533556,0.172296136660637,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1817","1817","Torn or broken toenail",14,13.6825710848664,13.6177147464404,0.465725658342502,1
"condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)","condition_1898","1898","Other trauma",23,17.0699210382772,16.9826256947031,0.0750765458832733,1
"condition_1609","1609","Coccidia","condition_1616","1616","Gastrointestinal parasites",9,6.35345788050783,6.33922541334275,0.146597064395753,1
"condition_1609","1609","Coccidia","condition_1617","1617","Giardia",40,27.3084500446337,27.0426111105455,0.00733215638696094,1
"condition_1609","1609","Coccidia","condition_1619","1619","Heartworm infection",3,2.59521604396808,2.59199066024307,0.400743192254272,1
"condition_1609","1609","Coccidia","condition_1622","1622","Hookworms",17,9.18567756624083,9.15687430191952,0.00490628096485501,1
"condition_1609","1609","Coccidia","condition_1630","1630","Parvovirus",2,2.55893333462083,2.55643264478416,0.636671907692502,1
"condition_1609","1609","Coccidia","condition_1634","1634","Roundworms",19,10.20172793351,10.16473910388,0.00289343230565886,1
"condition_1609","1609","Coccidia","condition_1637","1637","Tapeworms",12,7.01300081043666,6.99595365748349,0.0296843155913612,1
"condition_1609","1609","Coccidia","condition_1698","1698","Other infectious disease",3,2.72638451925925,2.72404434756036,0.43416482620271,1
"condition_1609","1609","Coccidia","condition_1701","1701","Chocolate",4,6.65653798784566,6.64236368079698,0.848671722671098,1
"condition_1609","1609","Coccidia","condition_1703","1703","Grapes or raisins",1,3.47432193016922,3.4705147112644,0.90794184837879,1
"condition_1609","1609","Coccidia","condition_1704","1704","Ingestion of human medications",5,4.76406386232076,4.75579648756621,0.456922912091436,1
"condition_1609","1609","Coccidia","condition_1798","1798","Other ToxinConsumption",5,6.06349829526078,6.04445783219722,0.667337030413176,1
"condition_1609","1609","Coccidia","condition_1801","1801","Dog bite",4,14.911452808661,14.8422136290829,0.997688993240798,1
"condition_1609","1609","Coccidia","condition_1805","1805","Fractured bone (other bone in limb)",1,3.41597319379786,3.41233650199459,0.904542117806496,1
"condition_1609","1609","Coccidia","condition_1812","1812","Laceration",7,6.78144918511507,6.76539949111046,0.466518493912839,1
"condition_1609","1609","Coccidia","condition_1813","1813","Penetrating wound (such as a stick)",2,3.06869329258471,3.06526872603984,0.72920355860607,1
"condition_1609","1609","Coccidia","condition_1817","1817","Torn or broken toenail",4,6.72853988098141,6.71386519787463,0.853838186173819,1
"condition_1609","1609","Coccidia","condition_1898","1898","Other trauma",9,8.86570882637327,8.84085854887628,0.481987969065436,1
"condition_1616","1616","Gastrointestinal parasites","condition_1617","1617","Giardia",31,24.1106684616646,23.9244109346144,0.0794917220701947,1
"condition_1616","1616","Gastrointestinal parasites","condition_1619","1619","Heartworm infection",1,3.15387282490214,3.14797764063949,0.887618425936931,1
"condition_1616","1616","Gastrointestinal parasites","condition_1622","1622","Hookworms",18,8.98549533112773,8.95712741069148,0.00129758814312342,1
"condition_1616","1616","Gastrointestinal parasites","condition_1630","1630","Parvovirus",4,2.598344024591,2.59546420713727,0.192142178548267,1
"condition_1616","1616","Gastrointestinal parasites","condition_1637","1637","Tapeworms",14,6.97633201170463,6.95840510529324,0.00387675087419093,1
"condition_1616","1616","Gastrointestinal parasites","condition_1698","1698","Other infectious disease",5,2.61068939907194,2.60849466845905,0.0695203510502379,1
"condition_1616","1616","Gastrointestinal parasites","condition_1701","1701","Chocolate",7,6.39258327030815,6.37911053314205,0.404973133428989,1
"condition_1616","1616","Gastrointestinal parasites","condition_1703","1703","Grapes or raisins",2,3.40443791779514,3.40073040569273,0.776845120621975,1
"condition_1616","1616","Gastrointestinal parasites","condition_1704","1704","Ingestion of human medications",2,4.24029623258595,4.23430902175849,0.861860189307212,1
"condition_1616","1616","Gastrointestinal parasites","condition_1798","1798","Other ToxinConsumption",3,4.69838586947354,4.69015058095793,0.783547164792274,1
"condition_1616","1616","Gastrointestinal parasites","condition_1801","1801","Dog bite",12,14.1903281063652,14.1246922191087,0.719986089123097,1
"condition_1616","1616","Gastrointestinal parasites","condition_1805","1805","Fractured bone (other bone in limb)",3,3.18542762183035,3.18229643947815,0.541393550445494,1
"condition_1616","1616","Gastrointestinal parasites","condition_1812","1812","Laceration",4,6.40123711349311,6.38681229630909,0.828982423392034,1
"condition_1616","1616","Gastrointestinal parasites","condition_1813","1813","Penetrating wound (such as a stick)",3,2.82567210350753,2.82276583732635,0.458679952587107,1
"condition_1616","1616","Gastrointestinal parasites","condition_1817","1817","Torn or broken toenail",6,6.67071581969221,6.65438469584007,0.602570710783518,1
"condition_1616","1616","Gastrointestinal parasites","condition_1898","1898","Other trauma",7,8.27007383339266,8.24878114264626,0.670833407768333,1
"condition_1617","1617","Giardia","condition_1619","1619","Heartworm infection",4,12.043515879137,11.961147021403,0.989983551120365,1
"condition_1617","1617","Giardia","condition_1622","1622","Hookworms",28,35.4961210094132,35.0965067247146,0.89712390901529,1
"condition_1617","1617","Giardia","condition_1630","1630","Parvovirus",5,10.2875846332926,10.246887016029,0.9507138465812,1
"condition_1617","1617","Giardia","condition_1634","1634","Roundworms",31,37.7011940122896,37.2556775582175,0.863872152795664,1
"condition_1617","1617","Giardia","condition_1637","1637","Tapeworms",29,27.7122266012228,27.4539443653591,0.402928343264262,1
"condition_1617","1617","Giardia","condition_1698","1698","Other infectious disease",7,10.6317109132718,10.597361024916,0.86770544932351,1
"condition_1617","1617","Giardia","condition_1701","1701","Chocolate",19,26.204118168803,25.9889796853263,0.921193207472917,1
"condition_1617","1617","Giardia","condition_1703","1703","Grapes or raisins",9,13.722587129095,13.6650915988362,0.899293750233938,1
"condition_1617","1617","Giardia","condition_1704","1704","Ingestion of human medications",23,17.6464612181647,17.5468549422017,0.10061928848805,1
"condition_1617","1617","Giardia","condition_1798","1798","Other ToxinConsumption",18,21.5422015953447,21.3438257176462,0.778376178425849,1
"condition_1617","1617","Giardia","condition_1801","1801","Dog bite",46,57.6242848905596,56.6429549902871,0.938768690826309,1
"condition_1617","1617","Giardia","condition_1805","1805","Fractured bone (other bone in limb)",7,13.3053359080293,13.2521013671977,0.958369596945825,1
"condition_1617","1617","Giardia","condition_1812","1812","Laceration",17,25.7612230213667,25.5552674381039,0.958461370325769,1
"condition_1617","1617","Giardia","condition_1813","1813","Penetrating wound (such as a stick)",10,11.5516632684131,11.5075530589913,0.676311936427414,1
"condition_1617","1617","Giardia","condition_1817","1817","Torn or broken toenail",28,26.176624746395,25.9643923978561,0.360232116296719,1
"condition_1617","1617","Giardia","condition_1898","1898","Other trauma",22,34.4145618606283,34.0589295370408,0.98329980622765,1
"condition_1619","1619","Heartworm infection","condition_1622","1622","Hookworms",9,4.92805614155268,4.91293535023132,0.0330980479136721,1
"condition_1619","1619","Heartworm infection","condition_1630","1630","Parvovirus",0,2.03728918293244,2.03344352530902,0.923452669114052,1
"condition_1619","1619","Heartworm infection","condition_1634","1634","Roundworms",2,4.65934450092394,4.64662933901245,0.89134053639257,1
"condition_1619","1619","Heartworm infection","condition_1637","1637","Tapeworms",3,4.35696777008363,4.34409236861976,0.742495634814302,1
"condition_1619","1619","Heartworm infection","condition_1698","1698","Other infectious disease",4,1.50895714241417,1.50750394944488,0.0212363020772616,1
"condition_1619","1619","Heartworm infection","condition_1701","1701","Chocolate",2,4.42100794245575,4.40528068202853,0.87564293660695,1
"condition_1619","1619","Heartworm infection","condition_1703","1703","Grapes or raisins",0,2.06355350420298,2.06073384711983,0.924710570140665,1
"condition_1619","1619","Heartworm infection","condition_1704","1704","Ingestion of human medications",2,2.27923854581588,2.27601966946888,0.573421514066289,1
"condition_1619","1619","Heartworm infection","condition_1798","1798","Other ToxinConsumption",0,2.04426466388047,2.04192698821257,0.923726987774432,1
"condition_1619","1619","Heartworm infection","condition_1801","1801","Dog bite",6,8.42705326324305,8.37834298402567,0.79912349396591,1
"condition_1619","1619","Heartworm infection","condition_1805","1805","Fractured bone (other bone in limb)",1,1.85570740245785,1.85344643317159,0.735175987003856,1
"condition_1619","1619","Heartworm infection","condition_1812","1812","Laceration",2,3.9279667747885,3.91685831555922,0.835011627832183,1
"condition_1619","1619","Heartworm infection","condition_1813","1813","Penetrating wound (such as a stick)",0,1.55087541691138,1.54917613881548,0.893622263127199,1
"condition_1619","1619","Heartworm infection","condition_1817","1817","Torn or broken toenail",0,3.94714786770718,3.93624154833251,0.976676620988325,1
"condition_1619","1619","Heartworm infection","condition_1898","1898","Other trauma",6,5.26033288740708,5.24038591653698,0.373304764385144,1
"condition_1622","1622","Hookworms","condition_1630","1630","Parvovirus",3,3.96788675443403,3.9609762244702,0.68663036473123,1
"condition_1622","1622","Hookworms","condition_1637","1637","Tapeworms",18,10.565751584101,10.5237336672777,0.0109623364615667,1
"condition_1622","1622","Hookworms","condition_1698","1698","Other infectious disease",5,3.91099982331032,3.90588708937007,0.290809658032096,1
"condition_1622","1622","Hookworms","condition_1701","1701","Chocolate",2,9.46322668100023,9.43333008768442,0.992449171675066,1
"condition_1622","1622","Hookworms","condition_1703","1703","Grapes or raisins",4,5.08682123079827,5.07836462264813,0.685195259475407,1
"condition_1622","1622","Hookworms","condition_1704","1704","Ingestion of human medications",7,6.16929715365229,6.15675657216654,0.368892557738112,1
"condition_1622","1622","Hookworms","condition_1798","1798","Other ToxinConsumption",4,6.81495714603813,6.79798959356394,0.859850164045735,1
"condition_1622","1622","Hookworms","condition_1801","1801","Dog bite",15,21.2943522566626,21.1418666500844,0.914488504231325,1
"condition_1622","1622","Hookworms","condition_1805","1805","Fractured bone (other bone in limb)",4,4.7674476301904,4.76023812804974,0.637487212708715,1
"condition_1622","1622","Hookworms","condition_1812","1812","Laceration",8,9.603391357661,9.56967261335547,0.697879588561242,1
"condition_1622","1622","Hookworms","condition_1813","1813","Penetrating wound (such as a stick)",1,4.22504039372323,4.21835700764364,0.941819287038662,1
"condition_1622","1622","Hookworms","condition_1817","1817","Torn or broken toenail",5,10.0104153820173,9.97228891183506,0.943702032315232,1
"condition_1622","1622","Hookworms","condition_1898","1898","Other trauma",14,12.5067163218367,12.4560419152648,0.336107859469125,1
"condition_1630","1630","Parvovirus","condition_1634","1634","Roundworms",3,4.16628113890616,4.15882549438597,0.716304159667244,1
"condition_1630","1630","Parvovirus","condition_1637","1637","Tapeworms",2,3.41925280560137,3.41370640524624,0.778801300481041,1
"condition_1630","1630","Parvovirus","condition_1698","1698","Other infectious disease",0,1.11618182423515,1.11570221686233,0.854680786548569,1
"condition_1630","1630","Parvovirus","condition_1701","1701","Chocolate",2,3.14855231514023,3.14371731736811,0.741437098515332,1
"condition_1630","1630","Parvovirus","condition_1703","1703","Grapes or raisins",0,1.47718187232693,1.47628982051917,0.887961983212721,1
"condition_1630","1630","Parvovirus","condition_1704","1704","Ingestion of human medications",0,1.92525452748821,1.92366005498921,0.91744827607847,1
"condition_1630","1630","Parvovirus","condition_1798","1798","Other ToxinConsumption",2,2.03426207401825,2.03238170809823,0.509586923680851,1
"condition_1630","1630","Parvovirus","condition_1801","1801","Dog bite",5,6.40542451734242,6.38812633825316,0.7109146964074,1
"condition_1630","1630","Parvovirus","condition_1805","1805","Fractured bone (other bone in limb)",0,1.35569725213144,1.35501274163382,0.87791726040572,1
"condition_1630","1630","Parvovirus","condition_1812","1812","Laceration",2,3.16200350471192,3.15692725825663,0.743442836966596,1
"condition_1630","1630","Parvovirus","condition_1813","1813","Penetrating wound (such as a stick)",0,1.28360392028399,1.28284383957185,0.871455443069378,1
"condition_1630","1630","Parvovirus","condition_1817","1817","Torn or broken toenail",3,2.93489083816709,2.93108451843859,0.484831825243661,1
"condition_1630","1630","Parvovirus","condition_1898","1898","Other trauma",0,4.10686114274989,4.09908305287637,0.978743389630677,1
"condition_1634","1634","Roundworms","condition_1698","1698","Other infectious disease",5,4.00900520626264,4.00397389917057,0.310211319164356,1
"condition_1634","1634","Roundworms","condition_1701","1701","Chocolate",4,9.76689346091324,9.73675777926176,0.967708916304711,1
"condition_1634","1634","Roundworms","condition_1703","1703","Grapes or raisins",4,5.10029105949295,5.09225699116376,0.687078920346292,1
"condition_1634","1634","Roundworms","condition_1704","1704","Ingestion of human medications",5,6.66110611073865,6.6465486955404,0.740314904008831,1
"condition_1634","1634","Roundworms","condition_1798","1798","Other ToxinConsumption",8,7.6382955504007,7.61520546255748,0.447858803863771,1
"condition_1634","1634","Roundworms","condition_1801","1801","Dog bite",16,22.5415432491236,22.3723977041975,0.916668431906546,1
"condition_1634","1634","Roundworms","condition_1805","1805","Fractured bone (other bone in limb)",5,4.92738780259584,4.92013905861954,0.486942699601841,1
"condition_1634","1634","Roundworms","condition_1812","1812","Laceration",10,10.6678322550243,10.6199401216903,0.581186742557071,1
"condition_1634","1634","Roundworms","condition_1813","1813","Penetrating wound (such as a stick)",4,4.63606582456073,4.62739736939276,0.616265809615485,1
"condition_1634","1634","Roundworms","condition_1817","1817","Torn or broken toenail",6,10.4644402845295,10.4228347552141,0.916644088474089,1
"condition_1634","1634","Roundworms","condition_1898","1898","Other trauma",12,13.267028464692,13.2108274654182,0.636303371625938,1
"condition_1637","1637","Tapeworms","condition_1698","1698","Other infectious disease",4,3.07538098883628,3.07202792111502,0.298911497126459,1
"condition_1637","1637","Tapeworms","condition_1701","1701","Chocolate",5,7.72421790748802,7.70201719422123,0.836854339938623,1
"condition_1637","1637","Tapeworms","condition_1703","1703","Grapes or raisins",6,4.01834971278215,4.01265777007834,0.161267693384722,1
"condition_1637","1637","Tapeworms","condition_1704","1704","Ingestion of human medications",4,4.93986228951566,4.93112587356424,0.663941507904276,1
"condition_1637","1637","Tapeworms","condition_1798","1798","Other ToxinConsumption",3,5.51909636892831,5.50697523019484,0.858468916588645,1
"condition_1637","1637","Tapeworms","condition_1801","1801","Dog bite",20,16.1826617082834,16.0957157211625,0.170677138156352,1
"condition_1637","1637","Tapeworms","condition_1805","1805","Fractured bone (other bone in limb)",3,3.70806601852233,3.70348376039086,0.643538336586554,1
"condition_1637","1637","Tapeworms","condition_1812","1812","Laceration",8,7.47631612337745,7.45603631844859,0.423955213941579,1
"condition_1637","1637","Tapeworms","condition_1813","1813","Penetrating wound (such as a stick)",5,3.10573855596166,3.10246743791166,0.141088825290613,1
"condition_1637","1637","Tapeworms","condition_1817","1817","Torn or broken toenail",7,7.48070962626476,7.46100624253623,0.569848484009108,1
"condition_1637","1637","Tapeworms","condition_1898","1898","Other trauma",10,10.0451666437301,10.0096221855683,0.505695138515403,1
"condition_1698","1698","Other infectious disease","condition_1701","1701","Chocolate",2,2.83639840622081,2.83386280855559,0.690351975042683,1
"condition_1698","1698","Other infectious disease","condition_1703","1703","Grapes or raisins",0,1.57660838052073,1.5757675192934,0.89543578611972,1
"condition_1698","1698","Other infectious disease","condition_1704","1704","Ingestion of human medications",1,1.8357639280671,1.83475499815251,0.731387050386201,1
"condition_1698","1698","Other infectious disease","condition_1798","1798","Other ToxinConsumption",1,2.05543711742193,2.05396766330442,0.769267583266371,1
"condition_1698","1698","Other infectious disease","condition_1801","1801","Dog bite",5,6.53692763130023,6.52254239361529,0.726343032177775,1
"condition_1698","1698","Other infectious disease","condition_1805","1805","Fractured bone (other bone in limb)",0,1.53905270628062,1.53823239726229,0.892681678777206,1
"condition_1698","1698","Other infectious disease","condition_1812","1812","Laceration",3,2.95628600262267,2.95308202769878,0.489852805231781,1
"condition_1698","1698","Other infectious disease","condition_1813","1813","Penetrating wound (such as a stick)",2,1.2440099582507,1.24347442863095,0.248901707730221,1
"condition_1698","1698","Other infectious disease","condition_1817","1817","Torn or broken toenail",4,3.06100736223525,3.05747429639118,0.295631033680957,1
"condition_1698","1698","Other infectious disease","condition_1898","1898","Other trauma",3,3.75755620825455,3.75314208548701,0.652114892234354,1
"condition_1701","1701","Chocolate","condition_1704","1704","Ingestion of human medications",6,4.77103101837857,4.7633079649387,0.286682926154273,1
"condition_1701","1701","Chocolate","condition_1798","1798","Other ToxinConsumption",5,5.27895408714959,5.26856768084531,0.548364699713255,1
"condition_1701","1701","Chocolate","condition_1801","1801","Dog bite",17,15.5893746217819,15.5108708020534,0.36010669183578,1
"condition_1701","1701","Chocolate","condition_1805","1805","Fractured bone (other bone in limb)",2,3.53861082935311,3.53465147910915,0.793430138173047,1
"condition_1701","1701","Chocolate","condition_1812","1812","Laceration",5,7.06202689537233,7.04487350457807,0.781387211360841,1
"condition_1701","1701","Chocolate","condition_1813","1813","Penetrating wound (such as a stick)",2,3.05349192883956,3.05032400134648,0.726810741314174,1
"condition_1701","1701","Chocolate","condition_1817","1817","Torn or broken toenail",3,7.13299925122226,7.11590867645166,0.93935145706968,1
"condition_1701","1701","Chocolate","condition_1898","1898","Other trauma",6,9.46508126116333,9.4348484139838,0.870360256644675,1
"condition_1703","1703","Grapes or raisins","condition_1704","1704","Ingestion of human medications",6,2.38766372956119,2.38590948406477,0.00967734093328132,1
"condition_1703","1703","Grapes or raisins","condition_1798","1798","Other ToxinConsumption",4,2.63566582742114,2.63322654919318,0.2002387034271,1
"condition_1703","1703","Grapes or raisins","condition_1801","1801","Dog bite",8,8.29921910784485,8.2767800064753,0.541417727713453,1
"condition_1703","1703","Grapes or raisins","condition_1805","1805","Fractured bone (other bone in limb)",1,1.94566341902011,1.9443955531678,0.751170868584583,1
"condition_1703","1703","Grapes or raisins","condition_1812","1812","Laceration",3,3.66576259304257,3.66122797573807,0.636057872687539,1
"condition_1703","1703","Grapes or raisins","condition_1813","1813","Penetrating wound (such as a stick)",0,1.5810811733912,1.58024645124093,0.895757561740305,1
"condition_1703","1703","Grapes or raisins","condition_1817","1817","Torn or broken toenail",6,3.88041362021502,3.875091213743,0.140798601674009,1
"condition_1703","1703","Grapes or raisins","condition_1898","1898","Other trauma",1,4.82426010057435,4.81694552697421,0.959285564803908,1
"condition_1704","1704","Ingestion of human medications","condition_1798","1798","Other ToxinConsumption",6,3.75377651289261,3.74778576759601,0.122965901426628,1
"condition_1704","1704","Ingestion of human medications","condition_1801","1801","Dog bite",9,9.9659006296642,9.93643080952528,0.620357594906203,1
"condition_1704","1704","Ingestion of human medications","condition_1805","1805","Fractured bone (other bone in limb)",5,2.26958489837778,2.26807390545016,0.034915179158056,1
"condition_1704","1704","Ingestion of human medications","condition_1812","1812","Laceration",3,4.61726129257293,4.61001841187143,0.774344795667783,1
"condition_1704","1704","Ingestion of human medications","condition_1813","1813","Penetrating wound (such as a stick)",0,1.98852949782974,1.98725700699049,0.920819250245301,1
"condition_1704","1704","Ingestion of human medications","condition_1817","1817","Torn or broken toenail",2,4.54451981869193,4.53812076282555,0.883848919214647,1
"condition_1704","1704","Ingestion of human medications","condition_1898","1898","Other trauma",6,6.01906467620005,6.00798310720986,0.503102921359858,1
"condition_1798","1798","Other ToxinConsumption","condition_1801","1801","Dog bite",6,10.8398316195982,10.8012782498224,0.929574141762178,1
"condition_1798","1798","Other ToxinConsumption","condition_1805","1805","Fractured bone (other bone in limb)",2,2.62510791582807,2.62264323150555,0.650251035619183,1
"condition_1798","1798","Other ToxinConsumption","condition_1812","1812","Laceration",3,4.85354727146185,4.84528036556484,0.800123451536895,1
"condition_1798","1798","Other ToxinConsumption","condition_1813","1813","Penetrating wound (such as a stick)",3,2.18781537580574,2.18595647201074,0.291389201563202,1
"condition_1798","1798","Other ToxinConsumption","condition_1817","1817","Torn or broken toenail",4,4.6489941128548,4.64249740371049,0.618371637323129,1
"condition_1798","1798","Other ToxinConsumption","condition_1898","1898","Other trauma",6,6.95522383412019,6.93638139336328,0.641582727498147,1
"condition_1801","1801","Dog bite","condition_1805","1805","Fractured bone (other bone in limb)",7,8.18692285871915,8.16471605271512,0.661070356703716,1
"condition_1801","1801","Dog bite","condition_1812","1812","Laceration",21,17.3232016572433,17.1875575246758,0.187572927566578,1
"condition_1801","1801","Dog bite","condition_1813","1813","Penetrating wound (such as a stick)",8,7.65832067634207,7.63148414891738,0.450782664337107,1
"condition_1801","1801","Dog bite","condition_1817","1817","Torn or broken toenail",25,17.6250563279218,17.4886561295541,0.0389063796884415,1
"condition_1801","1801","Dog bite","condition_1898","1898","Other trauma",15,21.2485736866275,21.0994742922551,0.913137638020198,1
"condition_1805","1805","Fractured bone (other bone in limb)","condition_1812","1812","Laceration",1,3.64151932749131,3.63690726720931,0.916992247188046,1
"condition_1805","1805","Fractured bone (other bone in limb)","condition_1813","1813","Penetrating wound (such as a stick)",3,1.57834990266399,1.57748805185164,0.128837351738788,1
"condition_1805","1805","Fractured bone (other bone in limb)","condition_1817","1817","Torn or broken toenail",3,3.78371719271602,3.77852071417708,0.656591920023376,1
"condition_1805","1805","Fractured bone (other bone in limb)","condition_1898","1898","Other trauma",6,4.71043727631428,4.70357191596258,0.276053759518647,1
"condition_1812","1812","Laceration","condition_1813","1813","Penetrating wound (such as a stick)",7,3.59293439815303,3.58481789373494,0.0359714178359791,1
"condition_1812","1812","Laceration","condition_1817","1817","Torn or broken toenail",11,8.19678513262286,8.15796143934286,0.163186896632914,1
"condition_1812","1812","Laceration","condition_1898","1898","Other trauma",10,9.86982704289549,9.83345942773764,0.483444093825768,1
"condition_1813","1813","Penetrating wound (such as a stick)","condition_1817","1817","Torn or broken toenail",7,3.59200496790434,3.58474014043609,0.0359311016835241,1
"condition_1813","1813","Penetrating wound (such as a stick)","condition_1898","1898","Other trauma",7,4.29645730348075,4.28929229612154,0.0958799743783358,1
"condition_1817","1817","Torn or broken toenail","condition_1898","1898","Other trauma",11,9.67950173816863,9.6470710386009,0.33536441025206,1
